sat.Earth.RadPer          sat.Earth.RadApo          sat.Earth.Energy          sat.Earth.SMA             sat.Earth.SemilatusRectum   sat.EarthMJ2000Eq.HX      sat.EarthMJ2000Eq.HY      sat.EarthMJ2000Eq.HZ      sat.Earth.HMAG            sat.EarthMJ2000Eq.X       sat.EarthMJ2000Eq.Y       sat.EarthMJ2000Eq.Z       
15000.00000000027         104999.9999996365         -3.321670345843389        59999.99999981837         26249.99999998903           -1.577723298898451e-12    1.45039776807566e-13      102290.0854891158         102290.0854891158         28712.09767864854         23301.02308185311         4.098165533856411e-13     
15000.00000000007         104999.9999996466         -3.321670345843115        59999.99999982331         26249.99999998903           -1.403538855703087e-12    -5.895741935209712e-14    102290.0854891158         102290.0854891158         24962.88443288664         23638.61564596775         3.561444870568694e-13     
14999.99999999982         104999.9999996601         -3.321670345842747        59999.99999982995         26249.99999998914           -1.397055293623895e-12    -6.513575821911419e-14    102290.0854891161         102290.0854891161         21496.40251072079         23763.16715008327         3.087248845328303e-13     
14999.99999999964         104999.9999996773         -3.321670345842277        59999.99999983846         26249.99999998934           -1.328006863559156e-12    -1.253251060675205e-13    102290.0854891164         102290.0854891164         18251.3709783584          23706.41768672251         2.659979714513855e-13     
14999.99999999936         104999.999999698          -3.321670345841712        59999.99999984866         26249.9999999896            -1.434235291886961e-12    -5.577281862974002e-14    102290.085489117          102290.085489117          15181.78561399265         23487.25248511048         2.256739046021132e-13     
14999.99999999863         104999.9999997625         -3.321670345839946        59999.99999988055         26249.9999999905            -1.510922277060467e-12    -3.831699084644445e-15    102290.0854891187         102290.0854891187         11987.72741327191         23073.48655868434         1.779344984446571e-13     
14999.99999999778         104999.9999998419         -3.321670345837772        59999.99999991983         26249.99999999165           -1.417272572614021e-12    -4.699153547022062e-14    102290.0854891209         102290.0854891209         8939.433347872977         22483.57331667637         1.341884823541306e-13     
14999.99999999701         104999.9999999187         -3.321670345835665        59999.99999995788         26249.99999999286           -1.082440947606168e-12    -1.647624773263994e-13    102290.0854891233         102290.0854891233         6069.312726841214         21732.5930272102          9.923140093894116e-14     
14999.99999999687         104999.9999999322         -3.321670345835296        59999.99999996456         26249.99999999311           -9.839811623251257e-13    -1.998440996933872e-13    102290.0854891238         102290.0854891238         3725.183599834586         20959.79566035729         7.678360951977417e-14     
14999.99999999689         104999.9999999419         -3.321670345835027        59999.9999999694          26249.99999999342           -1.081602606794073e-12    -1.907959856433337e-13    102290.0854891244         102290.0854891244         1367.843003930569         20017.10674595386         5.180019299741214e-14     
14999.99999999717         104999.9999999297         -3.321670345835358        59999.99999996343         26249.99999999346           -8.928345374300496e-13    -1.979420153569603e-13    102290.0854891245         102290.0854891245         -784.2975104576932        18989.02569333981         2.990004452360074e-14     
14999.99999999758         104999.9999999044         -3.321670345836047        59999.99999995098         26249.99999999335           -9.410781794602609e-13    -2.10837188569513e-13     102290.0854891242         102290.0854891242         -2729.11981414305         17898.83358607779         1.178437421354695e-14     
14999.99999999813         104999.9999998725         -3.321670345836914        59999.99999993532         26249.99999999315           -9.294812400722154e-13    -2.098314240924271e-13    102290.0854891239         102290.0854891239         -4502.278437503504        16746.89361251514         -6.557417624546316e-15    
14999.99999999874         104999.9999998357         -3.321670345837916        59999.99999991723         26249.99999999294           -8.635288553557037e-13    -1.892014981098068e-13    102290.0854891234         102290.0854891234         -6136.535402205005        15525.14803855167         -2.308820168789921e-14    
14999.99999999943         104999.9999997959         -3.321670345838999        59999.99999989766         26249.99999999275           -9.997692676263204e-13    -2.544422494983128e-13    102290.0854891231         102290.0854891231         -7657.511676484366        14220.02224453757         -3.947176672613023e-14    
15000.00000000018         104999.9999997575         -3.32167034584004         59999.99999987886         26249.99999999269           -1.14158663359654e-12     -3.424559141824068e-13    102290.085489123          102290.085489123          -9085.070668493965        12811.59461647078         -5.850018469826288e-14    
15000.00000000088         104999.9999997329         -3.321670345840701        59999.99999986692         26249.99999999299           -1.125748540128278e-12    -3.29294268576688e-13     102290.0854891236         102290.0854891236         -10434.54211072448        11270.97925333242         -7.855308400871738e-14    
15000.00000000112         104999.9999997557         -3.321670345840065        59999.9999998784          26249.99999999408           -1.033225309044795e-12    -2.369127414232486e-13    102290.0854891257         102290.0854891257         -11692.37100806401        9591.281225920362         -9.588961503333523e-14    
15000.00000000079         104999.9999998093         -3.321670345838591        59999.99999990503         26249.99999999526           -1.006391532826852e-12    -2.012052660635794e-13    102290.085489128          102290.085489128          -12777.01828927823        7880.628088310263         -1.102067624241552e-13    
15000.0000000004          104999.9999998605         -3.321670345837184        59999.99999993045         26249.99999999623           -9.986291961835671e-13    -1.919441105500699e-13    102290.0854891299         102290.0854891299         -13702.37183487329        6142.051183120939         -1.222470189576638e-13    
15000.00000000016         104999.9999998949         -3.321670345836239        59999.99999994752         26249.99999999694           -9.629075723692137e-13    -9.660625650543386e-14    102290.0854891313         102290.0854891313         -14486.15919153689        4361.571331081214         -1.322462214848469e-13    
15000.00000000023         104999.9999999044         -3.321670345835972        59999.99999995234         26249.99999999739           -9.43379766272027e-13     -9.997311595881161e-15    102290.0854891321         102290.0854891321         -15139.08593804253        2523.503093773814         -1.393749847689372e-13    
15000.00000000063         104999.9999998881         -3.321670345836413        59999.99999994438         26249.99999999748           -9.456989249772151e-13    -2.524532484841082e-14    102290.0854891323         102290.0854891323         -15658.18752516474        641.7952999766289         -1.446056937783806e-13    
15000.00000000152         104999.999999837          -3.321670345837802        59999.99999991928         26249.99999999722           -9.464264305225235e-13    -8.482570942665895e-15    102290.0854891318         102290.0854891318         -16057.72848268978        -1356.054864388705        -1.486846101363089e-13    
15000.00000000324         104999.9999997248         -3.321670345840861        59999.99999986403         26249.99999999636           -9.465962823206834e-13    -5.836526879900172e-15    102290.0854891301         102290.0854891301         -16328.06513204158        -3523.4328863982          -1.513015683604659e-13    
15000.00000000399         104999.9999996735         -3.321670345842261        59999.99999983874         26249.99999999591           -9.480262757989862e-13    2.641283233464317e-15     102290.0854891293         102290.0854891293         -16438.37274690684        -5585.096594545375        -1.522069064563231e-13    
15000.00000000429         104999.9999996532         -3.321670345842815        59999.99999982873         26249.99999999573           -9.280523444903095e-13    -4.415674941881965e-14    102290.0854891289         102290.0854891289         -16417.86875319816        -7552.525907673285        -1.522155007249336e-13    
15000.00000000444         104999.9999996429         -3.321670345843096        59999.99999982367         26249.99999999563           -9.175852624629318e-13    -6.083035197225703e-14    102290.0854891287         102290.0854891287         -16283.02409017726        -9493.253022687786        -1.517110947947797e-13    
15000.00000000449         104999.9999996371         -3.321670345843255        59999.99999982078         26249.99999999556           -8.407088064419139e-13    -1.844693275877947e-13    102290.0854891286         102290.0854891286         -16037.07633215331        -11445.30729223011        -1.524470271746246e-13    
15000.00000000453         104999.999999635          -3.321670345843312        59999.99999981975         26249.99999999551           -8.163445258256204e-13    -2.145571002444407e-13    102290.0854891285         102290.0854891285         -15676.93386135541        -13431.73632651684        -1.532861514577541e-13    
15000.00000000453         104999.9999996359         -3.321670345843287        59999.9999998202          26249.99999999554           -7.576922620167327e-13    -2.782190708535097e-13    102290.0854891285         102290.0854891285         -15195.25751804314        -15470.03871127998        -1.546326680778275e-13    
15000.00000000448         104999.9999996391         -3.3216703458432          59999.99999982177         26249.99999999556           -8.723293241511682e-13    -1.739335864834886e-13    102290.0854891286         102290.0854891286         -14581.06309018258        -17575.11921026564        -1.542318823231172e-13    
15000.0000000044          104999.9999996444         -3.321670345843055        59999.9999998244          26249.99999999564           -1.022323392923408e-12    -5.875185157683388e-14    102290.0854891287         102290.0854891287         -13820.3651983604         -19758.99529061705        -1.494745079793199e-13    
15000.00000000431         104999.9999996516         -3.321670345842858        59999.99999982797         26249.99999999571           -1.057960775580664e-12    -3.49411579365869e-14     102290.0854891289         102290.0854891289         -12897.39951641113        -22029.10508803056        -1.40919475885769e-13     
15000.00000000412         104999.9999996677         -3.321670345842417        59999.99999983592         26249.99999999589           -1.268588877512625e-12    8.100465610254341e-14     102290.0854891292         102290.0854891292         -11729.74540229789        -24519.96299840044        -1.260532076146102e-13    
15000.00000000396         104999.9999996776         -3.321670345842149        59999.99999984077         26249.99999999601           -1.434594912471359e-12    1.504786675744365e-13     102290.0854891294         102290.0854891294         -10430.33164828302        -26955.09822932412        -1.066294294307556e-13    
15000.00000000378         104999.9999996956         -3.321670345841653        59999.99999984972         26249.99999999625           -1.242657601838444e-12    8.381954558563033e-14     102290.0854891299         102290.0854891299         -8828.011320176951        -29617.35838936872        -8.297658383902754e-14    
15000.00000000357         104999.9999997131         -3.321670345841175        59999.99999985835         26249.99999999649           -1.592604311036043e-12    1.847019654023763e-13     102290.0854891304         102290.0854891304         -6962.618132370617        -32374.67706088884        -4.9946474742566e-14      
15000.00000000342         104999.9999997271         -3.321670345840793        59999.99999986525         26249.99999999673           -1.874057083954745e-12    2.354115213405706e-13     102290.0854891308         102290.0854891308         -4826.45279304964         -35197.69609521622        -7.421099103593863e-15    
15000.00000000337         104999.9999997356         -3.32167034584056         59999.99999986947         26249.99999999689           -2.420560948917421e-12    2.930821862412369e-13     102290.0854891311         102290.0854891311         -2427.899746792231        -38043.26927077863        5.154874188889378e-14     
15000.00000000336         104999.9999997387         -3.321670345840474        59999.99999987103         26249.99999999696           -2.719336207310804e-12    3.030259868900698e-13     102290.0854891313         102290.0854891313         215.6700732573637         -40868.44248248683        1.268029007203825e-13     
15000.00000000337         104999.9999997381         -3.321670345840489        59999.99999987075         26249.99999999698           -2.653295688409657e-12    3.018144992983789e-13     102290.0854891313         102290.0854891313         3094.664961218969         -43646.86025648345        2.090556124836141e-13     
15000.00000000342         104999.9999997356         -3.321670345840558        59999.9999998695          26249.99999999697           -3.187445949771139e-12    2.55239592756047e-13      102290.0854891313         102290.0854891313         6209.127380415818         -46363.82808326532        3.091711417355672e-13     
15000.00000000345         104999.9999997318         -3.321670345840661        59999.99999986764         26249.99999999689           -3.052853249335806e-12    2.731454224233585e-13     102290.0854891312         102290.0854891312         9564.154447097739         -49007.66103921969        4.163079740708111e-13     
15000.00000000348         104999.9999997276         -3.321670345840778        59999.99999986552         26249.99999999683           -2.767711976850015e-12    3.362409866101733e-13     102290.085489131          102290.085489131          13166.20878388769         -51564.93906654725        5.257451831225368e-13     
15000.00000000354         104999.999999723          -3.321670345840903        59999.99999986327         26249.99999999675           -2.832492668345943e-12    3.181654875322433e-13     102290.0854891309         102290.0854891309         17021.40440920944         -54018.80779456047        6.393574039866569e-13     
15000.00000000358         104999.9999997185         -3.321670345841028        59999.99999986101         26249.99999999667           -2.908977112990542e-12    2.865990982419307e-13     102290.0854891307         102290.0854891307         21133.88162674302         -56347.89372908769        7.58893035627427e-13      
15000.00000000363         104999.999999714          -3.321670345841149        59999.99999985882         26249.99999999659           -2.521185676917639e-12    4.414681580535503e-13     102290.0854891306         102290.0854891306         25505.43178624824         -58526.19415226785        8.812328194109638e-13     
15000.00000000361         104999.999999714          -3.321670345841151        59999.9999998588          26249.99999999659           -2.511000610822681e-12    4.459282996759317e-13     102290.0854891306         102290.0854891306         25704.80951814003         -58618.6118975134         8.865423261728328e-13     
