DefaultSC.Venus.SMA       DefaultSC.Venus.ECC       DefaultSC.VenusMJ200Eq.INC   DefaultSC.VenusMJ200Eq.RAAN   DefaultSC.VenusMJ200Eq.AOP   DefaultSC.Venus.RadPer    DefaultSC.Venus.RadApo    DefaultSC.Venus.OrbitPeriod   DefaultSC.Venus.TA        DefaultSC.Venus.EA        
135291.5945315702         0.7656367039533686        38.3553530654959             78.9323104850755              126.2044688894496            31707.3840218232          238875.8050413171         548578.6583414765             173.7951056253073         163.0764541889271         
135291.5945387703         0.7656367039677622        38.35535306549736            78.93231048507613             126.2044688996679            31707.38402156331         238875.8050559773         548578.658385269              174.1739932229761         164.0980310352219         
135291.5945455023         0.7656367039811875        38.35535306549617            78.9323104850754              126.2044689098527            31707.3840213247          238875.8050696799         548578.6584262142             174.5512536312288         165.1174118902918         
135291.5945517553         0.7656367039936902        38.35535306549806            78.93231048507604             126.2044689200089            31707.38402109867         238875.8050824119         548578.6584642458             174.9270013602179         166.1347470406634         
135291.5945575411         0.7656367040052384        38.35535306549715            78.93231048507609             126.2044689301232            31707.38402089229         238875.80509419           548578.6584994366             175.3013486085688         167.1501845462182         
135291.5945628628         0.765636704015884         38.3553530654976             78.93231048507647             126.2044689402109            31707.38402069922         238875.8051050263         548578.6585318038             175.6744054546852         168.1638704178644         
135291.5945677413         0.7656367040256102        38.35535306549579            78.93231048507485             126.2044689502753            31707.3840205267          238875.8051149559         548578.6585614758             176.0462800402721         169.1759487893075         
135291.5945721568         0.7656367040344499        38.35535306549652            78.93231048507583             126.2044689603085            31707.3840203656          238875.8051239481         548578.658588332              176.4170787467963         170.1865620833547         
135291.5945761485         0.7656367040423857        38.35535306549687            78.93231048507575             126.204468970331             31707.38402022746         238875.8051320696         548578.6586126102             176.7869063656087         171.1958511733237         
135291.5945796752         0.7656367040494638        38.35535306549765            78.93231048507658             126.2044689803211            31707.38402009637         238875.805139254          548578.6586340599             177.1558662624216         172.2039555401203         
135291.5945827809         0.7656367040556572        38.35535306549752            78.93231048507666             126.2044689903035            31707.38401998633         238875.8051455755         548578.6586529496             177.5240605367174         173.2110134253095         
135291.5945854404         0.7656367040609907        38.35535306549718            78.93231048507619             126.2044690002596            31707.38401988805         238875.8051509928         548578.6586691253             177.8915901767654         174.2171619808421         
135291.5945876889         0.7656367040654461        38.35535306549682            78.93231048507599             126.2044690102144            31707.38401981223         238875.8051555657         548578.6586828012             178.2585552107342         175.2225374156505         
135291.5945894936         0.7656367040690628        38.35535306549555            78.93231048507441             126.2044690201483            31707.38401974587         238875.8051592413         548578.6586937773             178.6250548545331         176.2272751397654         
135291.5945908776         0.7656367040718238        38.35535306549827            78.93231048507712             126.2044690300853            31707.38401969669         238875.8051620585         548578.6587021952             178.9911876568214         177.2315099061281         
135291.5945918339         0.7656367040737355        38.35535306549676            78.93231048507624             126.2044690400087            31707.38401966218         238875.8051640057         548578.6587080118             179.3570516417785         178.2353759507175         
135291.5945923692         0.7656367040747963        38.35535306549657            78.9323104850758              126.2044690499279            31707.38401964411         238875.8051650944         548578.6587112673             179.7227444500528         179.2390071311754         
135291.5945924766         0.7656367040750174        38.35535306549715            78.9323104850766              126.2044690598483            31707.38401963938         238875.8051653139         548578.6587119205             180.0883634784355         180.2425370644794         
135291.5945921622         0.7656367040743907        38.35535306549657            78.93231048507613             126.2044690697665            31707.38401965048         238875.8051646739         548578.6587100084             180.4540060186921         181.246099263916          
135291.594591421          0.7656367040729245        38.35535306549653            78.93231048507502             126.2044690796851            31707.38401967513         238875.8051631669         548578.6587055002             180.8197693960608         182.2498272758374         
135291.5945902577         0.7656367040706024        38.35535306549634            78.93231048507531             126.2044690896121            31707.38401971666         238875.8051607988         548578.6586984247             181.1857511078282         183.2538548164065         
135291.5945886725         0.7656367040674238        38.3553530654976             78.93231048507671             126.2044690995477            31707.38401977517         238875.8051575698         548578.6586887832             181.5520489625244         184.258315908906          
135291.5945866557         0.7656367040633997        38.35535306549715            78.93231048507633             126.2044691094927            31707.38401984694         238875.8051534645         548578.6586765167             181.9187612201453         185.2633450218005         
135291.5945842105         0.7656367040585199        38.35535306549556            78.93231048507425             126.2044691194447            31707.38401993406         238875.8051484869         548578.6586616442             182.2859867339292         186.2690772080641         
135291.594581331          0.7656367040527786        38.35535306549612            78.93231048507441             126.2044691294136            31707.38402003598         238875.8051426261         548578.6586441312             182.6538250941374         187.2756482460477         
135291.5945780169         0.765636704046168         38.35535306549726            78.93231048507715             126.2044691393976            31707.38402015363         238875.8051358802         548578.658623974              183.0223767743771         188.2831947823793         
135291.5945742736         0.765636704038663         38.35535306549558            78.93231048507393             126.2044691494062            31707.38402029169         238875.8051282555         548578.6586012064             183.3917432809511         189.2918544772118         
135291.5945700845         0.7656367040302761        38.35535306549724            78.93231048507685             126.2044691594345            31707.38402044462         238875.8051197244         548578.6585757278             183.7620273057876         190.3017661522781         
135291.5945654396         0.7656367040210288        38.35535306549607            78.93231048507492             126.2044691694779            31707.3840206071          238875.8051102722         548578.6585474769             184.1333328835122         191.3130699421949         
135291.5945603433         0.7656367040108643        38.35535306549685            78.93231048507599             126.2044691795551            31707.38402078789         238875.8050998988         548578.6585164801             184.5057655532202         192.3259074493813         
135291.5945548001         0.7656367039997778        38.3553530654963             78.93231048507471             126.2044691896573            31707.38402098868         238875.8050886116         548578.6584827654             184.8794325256134         193.3404219032064         
135291.5945487962         0.7656367039877475        38.35535306549644            78.93231048507519             126.2044691997966            31707.38402120916         238875.8050763832         548578.6584462483             185.2544428560901         194.3567583236709         
135291.5945423144         0.7656367039748092        38.35535306549706            78.9323104850768              126.2044692099604            31707.38402144052         238875.8050631883         548578.6584068249             185.6309076245353         195.3750636903093         
135291.5945353519         0.7656367039609305        38.35535306549673            78.93231048507573             126.2044692201595            31707.38402168644         238875.8050490175         548578.6583644778             186.0089401224987         196.3954871167123         
135291.5945279111         0.7656367039460644        38.35535306549629            78.93231048507441             126.2044692304019            31707.38402195385         238875.8050338684         548578.6583192216             186.3886560485764         197.4181800313489         
135291.5945199793         0.7656367039302091        38.35535306549691            78.93231048507626             126.2044692406849            31707.38402224001         238875.8050177186         548578.6582709787             186.7701737128216         198.4432963652507         
135291.5945115446         0.7656367039133575        38.35535306549642            78.9323104850757              126.2044692510108            31707.3840225431          238875.8050005461         548578.6582196774             187.153614251089          199.4709927472107         
135291.5945025971         0.7656367038954903        38.35535306549691            78.93231048507633             126.2044692613828            31707.38402286342         238875.8049823308         548578.6581652571             187.5391018502848         200.5014287071881         
135291.5944931351         0.7656367038765707        38.35535306549661            78.93231048507513             126.2044692718051            31707.38402320554         238875.8049630647         548578.6581077076             187.9267639855836         201.5347668886937         
135291.5944831294         0.7656367038566194        38.3553530654963             78.93231048507398             126.2044692822762            31707.38402355982         238875.8049426991         548578.6580468513             188.3167316707392         202.5711732709164         
135291.5944725937         0.7656367038355362        38.35535306549674            78.93231048507575             126.2044692928066            31707.38402394302         238875.8049212444         548578.6579827709             188.7091397227381         203.6108174014655         
135291.5944614871         0.7656367038133887        38.35535306549655            78.93231048507609             126.2044693033899            31707.3840243364          238875.8048986377         548578.6579152183             189.1041270421379         204.6538726406791         
135291.5944498142         0.7656367037901003        38.3553530654965             78.9323104850742              126.2044693140367            31707.38402475144         238875.804874877          548578.6578442222             189.50183691056           205.7005164184368         
135291.5944375663         0.7656367037656118        38.35535306549619            78.93231048507455             126.2044693247493            31707.38402519407         238875.8048499386         548578.6577697281             189.9024173069484         206.7509305046373         
135291.5944247202         0.7656367037399239        38.35535306549669            78.93231048507519             126.2044693355312            31707.38402565876         238875.8048237816         548578.6576915956             190.3060212443451         207.8053012944588         
135291.5944112575         0.7656367037130275        38.35535306549664            78.93231048507549             126.2044693463798            31707.38402614246         238875.8047963726         548578.6576097134             190.7128071291228         208.8638201097038         
135291.5943971607         0.7656367036848618        38.35535306549689            78.93231048507722             126.2044693573037            31707.38402664927         238875.8047676721         548578.657523974              191.1229391447846         209.9266835176008         
135291.5943824108         0.7656367036554035        38.35535306549667            78.93231048507494             126.2044693683086            31707.38402717789         238875.8047376437         548578.6574342623             191.5365876626769         210.9940936686054         
135291.5943669937         0.765636703624601         38.35535306549678            78.93231048507539             126.2044693793935            31707.38402773201         238875.8047062554         548578.6573404928             191.9539296821871         212.0662586548276         
135291.594350872          0.7656367035924736        38.35535306549634            78.93231048507303             126.2044693905608            31707.38402830024         238875.8046734437         548578.6572424375             192.3751493032687         213.1433928909057         
135291.5943340575         0.7656367035588445        38.35535306549656            78.93231048507651             126.2044694018208            31707.38402890927         238875.8046392057         548578.6571401687             192.8004382344575         214.2257175193            
135291.5943165016         0.765636703523769         38.35535306549684            78.93231048507825             126.2044694131741            31707.38402954023         238875.8046034629         548578.6570333905             193.2299963398541         215.3134608422173         
135291.5942981836         0.7656367034871794        38.35535306549664            78.93231048507542             126.2044694246277            31707.38403019743         238875.8045661698         548578.6569219772             193.6640322289737         216.4068587824966         
135291.5942790782         0.7656367034490192        38.35535306549653            78.93231048507525             126.2044694361816            31707.38403088257         238875.8045272738         548578.6568057745             194.1027638937652         217.5061553761454         
135291.5942591523         0.7656367034092301        38.35535306549655            78.9323104850758              126.2044694478434            31707.38403159583         238875.8044867089         548578.656684582              194.5464193976194         218.6116032994017         
135291.5942383923         0.7656367033677293        38.35535306549661            78.93231048507823             126.2044694596153            31707.38403234515         238875.8044444395         548578.6565583159             194.9952376217414         219.7234644335445         
135291.5942167362         0.7656367033245344        38.3553530654965             78.93231048507528             126.2044694715052            31707.38403311366         238875.8044003588         548578.6564265996             195.449469074884          220.8420104709809         
135291.594194179          0.765636703279478         38.35535306549646            78.93231048507668             126.2044694835161            31707.38403392283         238875.8043544352         548578.6562894023             195.9093767732093         221.9675235665722         
135291.5941706687         0.7656367032325273        38.35535306549662            78.93231048507594             126.2044694956572            31707.3840347649          238875.8043065724         548578.6561464082             196.3752371977987         223.1002970385491         
135291.5941461691         0.7656367031836131        38.35535306549667            78.93231048507519             126.2044695079307            31707.38403564078         238875.8042566974         548578.6559973973             196.8473413383588         224.2406361238811         
135291.5941206461         0.7656367031326249        38.35535306549661            78.93231048507391             126.2044695203437            31707.38403655741         238875.8042047348         548578.6558421621             197.3259958326912         225.3888587935086         
135291.594094063          0.7656367030794409        38.35535306549669            78.93231048507593             126.2044695329019            31707.38403752264         238875.8041506033         548578.6556804783             197.8115242127589         226.5452966334829         
135291.5940663346         0.7656367030241087        38.35535306549643            78.93231048507715             126.2044695456073            31707.38403851011         238875.8040941591         548578.6555118294             198.3042682696075         227.7102957987792         
135291.5940374505         0.7656367029663605        38.35535306549674            78.93231048507499             126.2044695584778            31707.38403955357         238875.8040353474         548578.655336151              198.8045895510697         228.8842180473373         
135291.5940073111         0.7656367029062453        38.35535306549634            78.93231048507739             126.2044695715072            31707.3840406231          238875.8039739992         548578.6551528381             199.3128710079885         230.0674418628479         
135291.5939759007         0.7656367028435178        38.35535306549654            78.93231048507478             126.2044695847146            31707.38404174816         238875.8039100533         548578.6549617943             199.8295188070567         231.2603636758349         
135291.5939431457         0.7656367027780496        38.35535306549674            78.93231048507559             126.2044695981027            31707.38404292889         238875.8038433626         548578.6547625725             200.3549643307284         232.4633991938063         
135291.5939089743         0.7656367027097721        38.35535306549646            78.93231048507617             126.2044696116771            31707.38404415774         238875.8037737909         548578.654554736              200.8896663878092         233.6769848526784         
135291.5938733084         0.7656367026385001        38.35535306549642            78.93231048507771             126.2044696254503            31707.38404544145         238875.8037011753         548578.6543378092             201.4341136616894         234.90157940321           
135291.5938360533         0.7656367025641411        38.35535306549646            78.93231048507592             126.2044696394324            31707.38404677038         238875.8036253363         548578.6541112171             201.9888274272846         236.1376656481509         
135291.5937971616         0.7656367024864242        38.35535306549642            78.93231048507742             126.2044696536286            31707.38404817002         238875.8035461532         548578.6538746705             202.5543645725335         237.3857523478482         
135291.5937565069         0.7656367024052252        38.35535306549642            78.93231048507673             126.2044696680547            31707.38404962761         238875.8034633863         548578.6536274015             203.1313209658478         238.6463763146083         
135291.5937140074         0.7656367023203601        38.35535306549653            78.93231048507658             126.204469682715             31707.38405114882         238875.803376866          548578.6533689117             203.7203352176671         239.920104719047          
135291.5936695388         0.7656367022315649        38.35535306549679            78.9323104850742              126.2044696976293            31707.38405274025         238875.8032863373         548578.6530984456             204.3220928919882         241.2075376349363         
135291.5936230214         0.7656367021385763        38.35535306549595            78.9323104850796              126.2044697127961            31707.38405441886         238875.803191624          548578.6528155184             204.9373312331937         242.5093108531847         
135291.5935742682         0.7656367020412591        38.35535306549711            78.93231048507337             126.2044697282471            31707.3840561591          238875.8030923774         548578.6525189929             205.5668444845707         243.8260990000479         
135291.593523187          0.7656367019392252        38.35535306549657            78.93231048507609             126.2044697439773            31707.38405799188         238875.8029883822         548578.6522083078             206.2114898884077         245.1586190003955         
135291.5934695946         0.7656367018322201        38.35535306549678            78.93231048507471             126.2044697600136            31707.38405990866         238875.8028792805         548578.6518823487             206.8721944733804         246.5076339330691         
135291.5934133586         0.7656367017198364        38.3553530654975             78.93231048507248             126.2044697763667            31707.38406193356         238875.8027647836         548578.6515403109             207.5499627546141         247.8739573333303         
135291.5933542578         0.7656367016018056        38.35535306549679            78.93231048507532             126.2044697930498            31707.38406405109         238875.8026444645         548578.6511808494             208.2458854950276         249.2584580063212         
135291.5932921069         0.7656367014776825        38.35535306549701            78.93231048507424             126.2044698100864            31707.38406627803         238875.8025179358         548578.6508028366             208.9611497054246         250.6620654266036         
135291.5932267031         0.7656367013469738        38.35535306549694            78.93231048507414             126.2044698274893            31707.38406863356         238875.8023847727         548578.6504050387             209.6970500955434         252.0857758118029         
135291.5931577568         0.7656367012092903        38.35535306549624            78.93231048507666             126.2044698452816            31707.3840711025          238875.8022444111         548578.6499856948             210.4550022314023         253.5306589742936         
135291.5930850325         0.7656367010640213        38.35535306549679            78.93231048507522             126.2044698634855            31707.38407371227         238875.8020963527         548578.6495433724             211.2365577073605         254.9978660740274         
135291.5930082042         0.7656367009105894        38.35535306549637            78.93231048507648             126.2044698821213            31707.38407646457         238875.8019399438         548578.6490760888             212.0434217069866         256.4886384186875         
135291.5929269812         0.7656367007482673        38.35535306549629            78.9323104850765              126.2044699012098            31707.38407938969         238875.8017745726         548578.6485820755             212.8774734092644         258.0043174859723         
135291.5928409267         0.7656367005764264        38.35535306549551            78.93231048507883             126.204469920782             31707.38408247031         238875.8015993831         548578.6480586766             213.740789799528          259.5463563773662         
135291.5927496666         0.7656367003941711        38.35535306549616            78.93231048507674             126.2044699408641            31707.3840857399          238875.8014135932         548578.6475036161             214.6356735750007         261.1163329559955         
135291.5926527267         0.7656367002004926        38.35535306549724            78.93231048507404             126.2044699614842            31707.38408922383         238875.8012162297         548578.6469140105             215.5646859998208         262.715964974012          
135291.5925495411         0.7656366999944567        38.355353065496              78.93231048507714             126.2044699826724            31707.38409291583         238875.8010061664         548578.6462864167             216.5306857761706         264.3471275616115         
135291.5924395722         0.7656366997747437        38.35535306549704            78.93231048507459             126.2044700044618            31707.38409686847         238875.8007822759         548578.6456175658             217.5368752702525         266.0118735327622         
135291.5923220576         0.7656366995401079        38.35535306549794            78.93231048507261             126.2044700268955            31707.38410107161         238875.8005430436         548578.6449028209             218.5868557845788         267.7124570674784         
135291.5921963056         0.765636699288915         38.35535306549603            78.93231048507677             126.204470049992             31707.38410558426         238875.800287027          548578.6441379747             219.684694029711          269.4513614638846         
135291.5920614199         0.7656366990194208        38.35535306549655            78.9323104850757              126.204470073801             31707.38411043229         238875.8000124075         548578.6433175751             220.8350025553986         271.2313318227334         
135291.5919163193         0.7656366987295744        38.35535306549657            78.9323104850756              126.2044700983682            31707.38411563982         238875.7997169988         548578.6424350471             222.0430377084144         273.0554137461301         
135291.5917598371         0.7656366984170786        38.35535306549877            78.93231048507137             126.2044701237383            31707.3841212442          238875.7993984301         548578.6414832943             223.3148197651612         274.9269994149354         
135291.5915906574         0.7656366980790981        38.35535306549625            78.93231048507637             126.2044701499331            31707.3841273206          238875.7990539942         548578.6404543126             224.6572813495126         276.849882778487          
135291.5914070843         0.7656366977124665        38.35535306549674            78.93231048507529             126.2044701770238            31707.38413389996         238875.7986802685         548578.6393377873             226.0784522434865         278.8283260753848         
135291.5912072919         0.76563669731345          38.35535306549667            78.93231048507558             126.2044702050362            31707.38414105954         238875.7982735242         548578.638122614              227.5876914546949         280.8671405464092         
135291.5909890977         0.7656366968775247        38.35535306549471            78.93231048507849             126.204470233996             31707.38414889987         238875.7978292957         548578.6367955176             229.1959812481442         282.9717850565912         
135291.5907496612         0.7656366963994109        38.35535306549789            78.93231048507361             126.2044702639754            31707.38415746949         238875.7973418529         548578.6353392211             230.9163032718977         285.1484874942228         
135291.5904860051         0.7656366958727379        38.35535306549605            78.93231048507634             126.2044702949396            31707.38416693261         238875.7968050775         548578.6337356169             232.7641246414731         287.4043953705413         
135291.5901941431         0.7656366952897806        38.35535306549782            78.93231048507398             126.2044703269168            31707.38417740009         238875.7962108862         548578.6319604598             234.7580330126484         289.7477641589549         
135291.5898693744         0.7656366946411088        38.35535306549978            78.93231048507144             126.2044703598621            31707.38418904605         238875.7955497027         548578.6299851573             236.9205759802075         292.1881948033849         
135291.5895060134         0.7656366939152225        38.35535306549556            78.93231048507694             126.2044703936595            31707.38420209389         238875.7948099328         548578.62777513               239.2793842232592         294.7369357726455         
135291.5890966697         0.7656366930976822        38.35535306549926            78.93231048507252             126.2044704281811            31707.38421676506         238875.7939765742         548578.6252854274             241.8686937485741         297.4072704088045         
135291.5886325274         0.7656366921706478        38.35535306549652            78.9323104850757              126.2044704630748            31707.38423340712         238875.7930316478         548578.6224624304             244.7314365970273         300.2150175135789         
135291.5881023119         0.7656366911115117        38.35535306549676            78.93231048507549             126.2044704978151            31707.38425243625         238875.7919521875         548578.6192375632             247.9221508047427         303.1791824206636         
135291.5874914468         0.7656366898913497        38.35535306549522            78.93231048507681             126.2044705315588            31707.38427434953         238875.790708544          548578.615522171              251.5110823583672         306.3228068737986         
135291.5867815438         0.7656366884734478        38.35535306550067            78.93231048507241             126.2044705628981            31707.38429980451         238875.789263283          548578.6112044126             255.5900298039866         309.6740764547901         
135291.5859493332         0.765636686811162         38.3553530654962             78.93231048507586             126.2044705894807            31707.38432965815         238875.7875690081         548578.6061427571             260.2807236967998         313.2677456741345         
135291.5849650691         0.7656366848451668        38.35535306549973            78.93231048507393             126.2044706075089            31707.38436496537         238875.7855651727         548578.6001562846             265.7467973193295         317.1469082922317         
135291.5839801729         0.7656366828779232        38.35535306550403            78.93231048507238             126.2044706114626            31707.38440029335         238875.7835600525         548578.5941659682             271.1777640654387         320.7153917194801         
135291.5829730468         0.7656366808661599        38.35535306549318            78.9323104850768              126.2044706010196            31707.38443643458         238875.781509659          548578.588040445              276.743816121394          324.1175144010435         
135291.581830778          0.7656366785845988        38.35535306549423            78.93231048507614             126.2044705711083            31707.38447740468         238875.7791841514         548578.5810929596             283.1371588330171         327.7519652986901         
135291.5807980129         0.7656366765218082        38.35535306549546            78.93231048507575             126.2044705265685            31707.38451444061         238875.7770815851         548578.5748114951             289.0621775327594         330.8971420715703         
135291.5796787666         0.7656366742861616        38.35535306549407            78.93231048507565             126.2044704576145            31707.3845545945          238875.7748029387         548578.5680040369             295.7370144679158         334.2226539794299         
135291.5785747784         0.7656366720810248        38.35535306549237            78.93231048507522             126.2044703653097            31707.38459419659         238875.7725553603         548578.5612893814             302.7103484341372         337.4893777301987         
135291.5775193987         0.7656366699730186        38.3553530654945             78.93231048507523             126.2044702493632            31707.38463204977         238875.7704067476         548578.5548703709             309.9318689071517         340.6868302134753         
135291.5765348132         0.765636668006382         38.35535306549117            78.93231048507386             126.2044701088152            31707.38466736841         238875.768402258          548578.548881944              317.4383754746104         343.8466741660662         
135291.5757865205         0.765636666511698         38.35535306549377            78.93231048507441             126.204469972174             31707.38469421419         238875.7668788269         548578.5443306927             323.9507290535778         346.4781676633016         
135291.5751071314         0.7656366651547718        38.35535306549738            78.93231048507617             126.2044698132617            31707.38471857099         238875.7654956919         548578.5401985254             330.9066460165639         349.1987652052127         
135291.5744883476         0.7656366639188413        38.3553530654925             78.93231048507275             126.2044696155594            31707.38474076173         238875.7642359335         548578.5364349704             338.9586339778864         352.2584768750564         
135291.574068005          0.765636663079196         38.35535306549421            78.93231048507357             126.2044694112652            31707.38475584576         238875.7633801642         548578.5338783704             346.8422854371537         355.1879099243921         
135291.5738412084         0.7656366626260018        38.35535306549902            78.93231048507819             126.2044692031116            31707.38476400631         238875.7629184105         548578.5324989529             354.6208445827476         358.0389664597857         
135291.5738030042         0.7656366625497849        38.35535306550345            78.93231048508419             126.2044689974831            31707.38476536416         238875.7628406443         548578.5322665881             2.209133252831254         0.8049385827551385        
135291.5739422812         0.7656366628280127        38.35535306549917            78.93231048507937             126.2044687969437            31707.3847603637          238875.7631241987         548578.5331136958             9.646960268583184         3.521888179128298         
135291.5742489884         0.7656366634405338        38.35535306550063            78.9323104850824              126.2044686033885            31707.38474937567         238875.763748601          548578.5349791441             16.98373500095122         6.227244858455649         
135291.5747145307         0.765636664370531         38.35535306549688            78.93231048507624             126.2044684184442            31707.38473266093         238875.7646964004         548578.5378106567             24.27428247764648         8.960229847874743         
135291.5753366568         0.7656366656131245        38.3553530654963             78.93231048507513             126.2044682430955            31707.38471035206         238875.7659629615         548578.5415945402             31.59595438418251         11.77063088871446         
135291.5761220055         0.7656366671817346        38.35535306549453            78.93231048507026             126.2044680775524            31707.38468218926         238875.7675618217         548578.546371173              39.08249306069739         14.7361795415946          
135291.5769266616         0.7656366687890894        38.35535306549723            78.93231048507769             126.204467945653             31707.38465330957         238875.7692000136         548578.5512652366             45.66670550986883         17.44233033118914         
135291.5778704319         0.7656366706740264        38.35535306549883            78.932310485084               126.2044678235225            31707.38461947862         238875.7711213851         548578.557005418              52.54837419373163         20.39225176858277         
135291.5788296775         0.765636672590268         38.35535306549664            78.93231048507609             126.2044677258217            31707.38458503928         238875.7730743158         548578.5628397237             58.94909726522874         23.2707511960989          
135291.5797867853         0.7656366745020645        38.35535306549643            78.93231048507471             126.2044676495382            31707.38455070028         238875.7750228704         548578.5686610263             64.92845578368726         26.09958459578635         
135291.5807349812         0.7656366763956609        38.35535306549851            78.93231048508902             126.2044675916171            31707.38451673497         238875.7769532275         548578.5744281253             70.57240376581986         28.91516058240077         
135291.5816694098         0.7656366782621058        38.35535306549706            78.93231048507985             126.2044675496144            31707.38448321649         238875.7788556032         548578.5801114892             75.95098100267749         31.75090834441388         
135291.5825869044         0.7656366800947442        38.35535306549685            78.93231048507985             126.2044675217837            31707.38445030302         238875.7807235058         548578.585691857              81.11150886124872         34.63290015731243         
135291.5834840778         0.7656366818870143        38.35535306549652            78.9323104850737              126.2044675067055            31707.38441808849         238875.7825500671         548578.591148628              86.08848622353131         37.58369074743627         
135291.5843585937         0.7656366836336549        38.35535306549648            78.93231048507327             126.204467503298             31707.38438673715         238875.7843304501         548578.5964675915             90.90920516268808         40.62478176542232         
135291.5852076357         0.7656366853294767        38.35535306549649            78.93231048507806             126.2044675105141            31707.38435629103         238875.7860589803         548578.6016316186             95.59592680890925         43.77762011333026         
135291.5860286324         0.7656366869695854        38.35535306549709            78.93231048506618             126.2044675274815            31707.38432680965         238875.7877304553         548578.6066250696             100.1647374302155         47.06245746220092         
135291.5868183009         0.7656366885466582        38.35535306549605            78.93231048508139             126.2044675534273            31707.38429851427         238875.7893380874         548578.6114279759             104.6197661548607         50.49292635458549         
135291.5870057786         0.7656366889209804        38.35535306549558            78.93231048508594             126.2044675610276            31707.38429180953         238875.7897197476         548578.6125682492             105.6894498798626         51.35323618256229         
