sat4.Earth.SMA	sat4.Earth.ECC	sat4.Earth.RadPer	sat4.Earth.Energy	sat4.Earth.HMAG	sat4.Earth.RMAG	sat4.EarthMJ2000Eq.VMAG	sat4.Earth.TA	sat4.EarthMJ2000Eq.FPA	Column1
2005763.298	0.859947634	280911.8951	-0.099363779	456356.574	295428.3536	1.581053456	26.65506381	77.69441099	
1991109.427	0.858965463	280815.1955	-0.100095062	456157.5325	296352.0967	1.577927834	27.5586649	77.28657613	
1976119.474	0.8579458	280716.0715	-0.100854338	455951.9177	297303.4112	1.574715866	28.45676984	76.88227335	
1960849.956	0.856891323	280614.6435	-0.10163971	455740.1556	298281.8208	1.571420946	29.34923151	76.48158056	
1945354.777	0.855804692	280511.0322	-0.102449293	455522.6696	299286.843	1.568046471	30.23591114	76.08456867	
1929684.971	0.854688531	280405.3586	-0.103281221	455299.8794	300317.9904	1.564595834	31.11667839	75.69130174	
1913888.506	0.853545417	280297.7428	-0.104133663	455072.1982	301374.771	1.56107241	31.99141132	75.30183712	
1898010.165	0.85237787	280188.3039	-0.105004823	454840.0313	302456.6899	1.557479549	32.85999637	74.91622569	
1882091.473	0.851188338	280077.1594	-0.105892951	454603.7744	303563.2497	1.553820565	33.72232827	74.53451202	
1866170.681	0.849979196	279964.4251	-0.106796352	454363.8122	304693.9513	1.550098732	34.57831001	74.15673466	
1850282.789	0.848752733	279850.2145	-0.107713384	454120.5177	305848.2952	1.546317272	35.42785265	73.78292632	
1834459.611	0.847511149	279734.6384	-0.108642469	453874.2507	307025.7815	1.542479354	36.27087523	73.41311418	
1818729.869	0.84625655	279617.8051	-0.10958209	453625.3574	308225.9114	1.538588084	37.10730457	73.04732012	
1803119.307	0.844990945	279499.8196	-0.110530801	453374.1697	309448.1871	1.534646505	37.93707511	72.68556098	
1787650.831	0.843716245	279380.7841	-0.11148722	453121.0049	310692.1131	1.530657589	38.76012868	72.32784885	
1772344.658	0.84243426	279260.7972	-0.112450036	452866.1654	311957.1964	1.526624234	39.57641433	71.97419133	
1757218.475	0.8411467	279139.9543	-0.113418009	452609.9386	313242.947	1.522549265	40.38588805	71.62459177	
1742287.607	0.839855173	279018.3473	-0.114389966	452352.5968	314548.8788	1.518435429	41.18851256	71.27904956	
1727565.179	0.838561191	278896.0646	-0.115364805	452094.3974	315874.5095	1.514285391	41.98425708	70.93756036	
1713062.288	0.837266168	278773.1909	-0.116341491	451835.5832	317219.3613	1.51010174	42.77309705	70.60011637	
1698788.165	0.835971422	278649.8078	-0.117319054	451576.3823	318582.9614	1.505886981	43.55501388	70.26670655	
1684750.334	0.834678179	278525.993	-0.118296591	451317.0089	319964.8422	1.501643539	44.32999471	69.93731684	
1670954.764	0.833387578	278401.821	-0.119273259	451057.6633	321364.5416	1.497373756	45.09803212	69.61193043	
1657406.019	0.832100668	278277.3629	-0.120248279	450798.5327	322781.6032	1.493079897	45.85912392	69.29052791	
1644107.393	0.83081842	278152.6864	-0.121220926	450539.7915	324215.5768	1.488764142	46.61327284	68.97308754	
1631061.04	0.829541722	278027.8561	-0.122190535	450281.6015	325666.0182	1.484428596	47.36048633	68.65958537	
1618268.1	0.828271389	277902.9332	-0.123156491	450024.1129	327132.49	1.480075281	48.10077625	68.34999548	
1605728.807	0.827008163	277777.9762	-0.124118232	449767.4648	328614.5611	1.475706147	48.83415868	68.04429016	
1593442.598	0.825752719	277653.0404	-0.125075243	449511.7852	330111.8074	1.471323064	49.56065366	67.74244001	
1581408.207	0.824505667	277528.1784	-0.126027056	449257.1923	331623.8114	1.46692783	50.28028494	67.44441416	
1569623.753	0.823267557	277403.44	-0.126973245	449003.7943	333150.1628	1.462522169	50.99307977	67.15018039	
1558086.825	0.822038883	277278.8723	-0.127913424	448751.6905	334690.4582	1.458107737	51.69906868	66.85970528	
1546794.55	0.820820082	277154.5201	-0.128847248	448500.9714	336244.3014	1.453686118	52.39828526	66.57295432	
1535743.664	0.819611546	277030.4256	-0.129774405	448251.7196	337811.3033	1.44925883	53.09076595	66.28989205	
1524930.569	0.818413615	276906.6289	-0.13069462	448004.0099	339391.0818	1.444827324	53.77654984	66.01048215	
1514351.391	0.81722659	276783.1676	-0.131607645	447757.91	340983.2623	1.44039299	54.45567848	65.73468757	
1504002.025	0.816050728	276660.0775	-0.132513266	447513.481	342587.4771	1.435957156	55.12819572	65.46247065	
1493878.181	0.81488625	276537.3924	-0.133411294	447270.7777	344203.3657	1.431521087	55.79414747	65.19379313	
1483975.422	0.813733341	276415.1442	-0.134301564	447029.8489	345830.575	1.427085995	56.45358161	64.92861634	
1474289.2	0.812592154	276293.3628	-0.135183939	446790.7382	347468.7586	1.422653032	57.10654777	64.66690118	
1464814.884	0.811462814	276172.0768	-0.136058299	446553.4841	349117.5774	1.418223298	57.75309719	64.40860829	
1455547.789	0.810345414	276051.3129	-0.136924546	446318.1203	350776.6993	1.41379784	58.39328258	64.15369805	
1446483.2	0.809240027	275931.0964	-0.137782603	446084.6762	352445.7991	1.409377656	59.02715799	63.90213066	
1437616.39	0.808146698	275811.4514	-0.138632407	445853.1772	354124.5586	1.404963693	59.65477864	63.65386621	
1428942.643	0.807065454	275692.4003	-0.139473912	445623.6451	355812.6661	1.400556852	60.27620083	63.40886474	
1420457.265	0.8059963	275573.9645	-0.140307087	445396.098	357509.8169	1.396157991	60.89148181	63.16708626	
1412155.601	0.804939226	275456.1642	-0.141131913	445170.5511	359215.7129	1.391767921	61.50067964	62.92849084	
1404033.043	0.803894203	275339.0183	-0.141948383	444947.0165	360930.0625	1.387387413	62.10385314	62.69303861	
1396085.046	0.80286119	275222.545	-0.142756504	444725.5039	362652.5807	1.383017198	62.70106172	62.46068982	
1388307.129	0.801840129	275106.7612	-0.14355629	444506.0202	364382.9887	1.378657969	63.29236532	62.23140488	
1380694.888	0.800830954	274991.6832	-0.144347765	444288.5704	366121.0141	1.374310379	63.87782435	62.00514438	
1373243.998	0.799833586	274877.3262	-0.145130961	444073.1574	367866.3907	1.369975047	64.45749952	61.78186914	
1365950.22	0.798847937	274763.7047	-0.145905918	443859.7821	369618.8583	1.365652559	65.03145185	61.56154021	
1358809.403	0.797873909	274650.8325	-0.146672683	443648.4439	371378.1626	1.361343466	65.59974255	61.34411892	
1351817.489	0.796911399	274538.7228	-0.147431308	443439.1407	373144.0555	1.357048288	66.16243292	61.12956688	
1344970.512	0.795960294	274427.388	-0.148181852	443231.8688	374916.2943	1.352767515	66.71958437	60.91784603	
1338264.604	0.795020477	274316.8399	-0.148924376	443026.6237	376694.6422	1.348501609	67.27125826	60.70891862	
1331695.992	0.794091826	274207.0901	-0.149658948	442823.3993	378478.8679	1.344251001	67.81751592	60.50274726	
1325261	0.793174213	274098.1492	-0.150385638	442622.189	380268.7456	1.3400161	68.35841854	60.29929492	
1318956.049	0.792267507	273990.0278	-0.15110452	442422.985	382064.0546	1.335797285	68.89402716	60.09852495	
1312777.657	0.791371574	273882.7358	-0.151815671	442225.779	383864.5799	1.331594913	69.42440259	59.90040109	
1306722.437	0.790486277	273776.2827	-0.152519169	442030.5618	385670.1113	1.327409318	69.9496054	59.70488746	
1300787.097	0.789611476	273670.678	-0.153215097	441837.3238	387480.4437	1.32324081	70.46969585	59.51194861	
1294968.44	0.788747029	273565.9304	-0.153903535	441646.0548	389295.3769	1.319089678	70.98473386	59.32154949	
1289263.36	0.787892794	273462.0486	-0.154584569	441456.7444	391114.7157	1.314956193	71.49477899	59.13365547	
1283668.843	0.787048628	273359.0412	-0.155258283	441269.3817	392938.2695	1.310840602	71.99989038	58.94823237	
1278181.964	0.786214386	273256.9161	-0.155924764	441083.9554	394765.8523	1.306743138	72.50012675	58.76524641	
1272799.885	0.785389923	273155.6814	-0.156584097	440900.4542	396597.2827	1.302664014	72.99554635	58.58466426	
1267519.855	0.784575095	273055.3449	-0.15723637	440718.8667	398432.3837	1.298603425	73.48620695	58.40645304	
1262339.205	0.783769756	272955.9142	-0.157881669	440539.1811	400270.9826	1.294561552	73.97216582	58.23058029	
1257255.348	0.782973763	272857.3969	-0.158520082	440361.3857	402112.9109	1.290538558	74.45347967	58.057014	
1252265.777	0.782186972	272759.8003	-0.159151695	440185.469	403958.0045	1.286534595	74.93020468	57.88572262	
1247368.065	0.781409241	272663.1317	-0.159776594	440011.4192	405806.1029	1.282549797	75.40239648	57.71667502	
1242559.857	0.780640428	272567.3984	-0.160394865	439839.2246	407657.05	1.278584288	75.87011009	57.54984051	
1237838.874	0.779880392	272472.6075	-0.161006594	439668.8738	409510.6933	1.274638176	76.33339994	57.38518887	
1233202.908	0.779128994	272378.7663	-0.161611864	439500.3555	411366.8841	1.27071156	76.79231987	57.2226903	
1228649.821	0.778386097	272285.8818	-0.16221076	439333.6583	413225.4775	1.266804526	77.24692307	57.06231543	
1224177.542	0.777651564	272193.9612	-0.162803363	439168.7712	415086.3321	1.262917148	77.69726213	56.90403535	
1219784.066	0.776925261	272103.0117	-0.163389756	439005.6835	416949.31	1.259049492	78.14338899	56.74782157	
1215467.451	0.776207055	272013.0402	-0.163970019	438844.3844	418814.2769	1.255201612	78.58535493	56.59364603	
1211225.819	0.775496815	271924.0541	-0.164544231	438684.8636	420681.1017	1.251373555	79.02321062	56.4414811	
1207057.351	0.774794412	271836.0607	-0.16511247	438527.1111	422549.6566	1.247565356	79.45700602	56.29129957	
1202960.284	0.774099718	271749.0671	-0.165674814	438371.117	424419.817	1.243777044	79.88679047	56.14307466	
1198932.914	0.773412609	271663.0807	-0.166231337	438216.8719	426291.4616	1.240008639	80.31261263	55.99678	
1194973.59	0.772732961	271578.109	-0.166782113	438064.3664	428164.4718	1.236260153	80.73452049	55.85238962	
1191080.716	0.772060654	271494.1596	-0.167327216	437913.5917	430038.7323	1.232531593	81.15256139	55.70987797	
1187252.745	0.771395568	271411.2399	-0.167866717	437764.5393	431914.1306	1.228822958	81.56678198	55.56921991	
1183488.181	0.770737586	271329.3578	-0.168400685	437617.201	433790.5569	1.225134238	81.97722826	55.43039069	
1179785.575	0.770086593	271248.5211	-0.168929189	437471.5688	435667.9044	1.221465422	82.38394555	55.29336593	
1176143.525	0.769442477	271168.7377	-0.169452296	437327.6352	437546.0688	1.217816489	82.7869785	55.15812167	
1172560.674	0.768805127	271090.0157	-0.169970071	437185.3932	439424.9486	1.214187414	83.1863711	55.02463432	
1169035.71	0.768174436	271012.3632	-0.170482577	437044.8358	441304.4449	1.210578169	83.58216668	54.89288066	
1165567.361	0.767550296	270935.7886	-0.170989878	436905.9568	443184.461	1.206988718	83.9744079	54.76283785	
1162154.397	0.766932603	270860.3004	-0.171492033	436768.7499	445064.903	1.203419023	84.36313677	54.63448341	
1158795.628	0.766321256	270785.9071	-0.171989103	436633.2095	446945.6792	1.199869041	84.74839466	54.50779523	
1155489.9	0.765716154	270712.6174	-0.172481145	436499.3304	448826.7004	1.196338724	85.13022226	54.38275154	
1152236.099	0.765117201	270640.4403	-0.172968215	436367.1075	450707.8795	1.192828022	85.50865963	54.25933093	
1149033.145	0.7645243	270569.3847	-0.173450367	436236.5363	452589.1317	1.18933688	85.8837462	54.13751233	
1145879.993	0.763937357	270499.4598	-0.173927656	436107.6126	454470.3745	1.185865242	86.25552075	54.01727501	
1142775.632	0.763356282	270430.6749	-0.174400132	435980.3326	456351.5272	1.182413047	86.62402145	53.89859855	
1139719.082	0.762780984	270363.0395	-0.174867846	435854.6927	458232.5115	1.178980232	86.98928581	53.7814629	
1136709.397	0.762211376	270296.5631	-0.175330846	435730.6899	460113.251	1.175566731	87.35135077	53.66584828	
1133745.659	0.761647374	270231.2555	-0.175789181	435608.3215	461993.6712	1.172172476	87.71025263	53.55173526	
1130826.981	0.761088892	270167.1266	-0.176242895	435487.585	463873.6997	1.168797397	88.06602709	53.4391047	
1127952.502	0.760535851	270104.1864	-0.176692033	435368.4785	465753.2657	1.165441422	88.41870925	53.32793778	
1125121.392	0.759988169	270042.4451	-0.177136638	435251.0001	467632.3006	1.162104476	88.76833364	53.21821595	
1122332.844	0.75944577	269981.9129	-0.177576752	435135.1487	469510.7372	1.158786485	89.11493417	53.10992097	
1119586.079	0.758908578	269922.6003	-0.178012414	435020.9231	471388.5103	1.155487369	89.45854422	53.00303488	
1116880.344	0.758376518	269864.5179	-0.178443664	434908.3227	473265.5565	1.152207052	89.79919657	52.89754	
1114214.906	0.757849518	269807.6762	-0.178870539	434797.3471	475141.8137	1.148945451	90.13692344	52.79341892	
1111589.059	0.757327509	269752.0862	-0.179293075	434687.9962	477017.2218	1.145702487	90.47175652	52.69065451	
1109002.117	0.75681042	269697.7587	-0.179711308	434580.2703	478891.7222	1.142478076	90.80372695	52.58922989	
1106453.418	0.756298186	269644.7047	-0.18012527	434474.1699	480765.2576	1.139272136	91.13286531	52.48912843	
1103942.32	0.755790741	269592.9354	-0.180534995	434369.6958	482637.7726	1.136084583	91.45920169	52.39033376	
1101468.201	0.755288022	269542.4619	-0.180940513	434266.8492	484509.2129	1.132915331	91.78276563	52.29282977	
1099030.458	0.754789966	269493.2955	-0.181341854	434165.6313	486379.5261	1.129764295	92.10358619	52.19660056	
1096628.509	0.754296514	269445.4475	-0.181739048	434066.0437	488248.6608	1.12663139	92.42169191	52.10163048	
1094261.789	0.753807606	269398.9295	-0.182132121	433968.0884	490116.5673	1.123516529	92.73711083	52.00790412	
1091929.751	0.753323185	269353.7528	-0.182521101	433871.7674	491983.1969	1.120419625	93.04987053	51.91540628	
1089631.865	0.752843196	269309.9289	-0.182906014	433777.083	493848.5025	1.117340591	93.3599981	51.82412196	
1087367.617	0.752367585	269267.4695	-0.183286883	433684.0377	495712.4384	1.11427934	93.66752018	51.73403642	
1085136.511	0.751896297	269226.3862	-0.183663731	433592.6343	497574.9597	1.111235784	93.97246293	51.64513509	
1082938.064	0.751429284	269186.6904	-0.184036583	433502.8755	499436.0232	1.108209837	94.27485208	51.5574036	
1080771.81	0.750966493	269148.3938	-0.184405458	433414.7644	501295.5867	1.105201409	94.57471293	51.47082782	
1078637.294	0.750507877	269111.508	-0.184770378	433328.3043	503153.6093	1.102210415	94.87207034	51.38539376	
1076534.079	0.750053389	269076.0446	-0.185131362	433243.4985	505010.0509	1.099236766	95.16694874	51.30108765	
1074461.739	0.749602982	269042.0151	-0.18548843	433160.3505	506864.8731	1.096280374	95.45937219	51.21789589	
1072419.861	0.749156612	269009.4309	-0.185841598	433078.8637	508718.0381	1.093341153	95.74936431	51.13580508	
1070408.045	0.748714236	268978.3035	-0.186190885	432999.042	510569.5094	1.090419016	96.03694835	51.05480196	
1068425.902	0.748275811	268948.6442	-0.186536306	432920.8891	512419.2516	1.087513875	96.32214718	50.97487346	
1066473.056	0.747841295	268920.4642	-0.186877877	432844.4087	514267.2303	1.084625644	96.60498329	50.89600667	
1064549.14	0.747410651	268893.7747	-0.187215614	432769.6047	516113.4121	1.081754237	96.88547882	50.81818884	
1062653.799	0.746983837	268868.5868	-0.18754953	432696.4812	517957.7645	1.078899568	97.16365555	50.74140737	
1060786.688	0.746560817	268844.9111	-0.18787964	432625.0418	519800.2561	1.07606155	97.43953491	50.66564984	
1058947.472	0.746141555	268822.7586	-0.188205955	432555.2907	521640.8563	1.073240098	97.71313802	50.59090392	
1057135.824	0.745726014	268802.1397	-0.18852849	432487.2316	523479.5358	1.070435128	97.98448567	50.51715748	
1055351.429	0.74531416	268783.0649	-0.188847255	432420.8685	525316.2657	1.067646554	98.25359831	50.44439851	
1053593.977	0.74490596	268765.5442	-0.189162263	432356.2052	527151.0183	1.064874293	98.52049613	50.37261511	
1051863.169	0.744501381	268749.5876	-0.189473523	432293.2454	528983.7668	1.06211826	98.78519899	50.30179555	
1050158.713	0.74410039	268735.2048	-0.189781048	432231.9927	530814.4851	1.059378371	99.04772648	50.2319282	
1048480.324	0.743702958	268722.4054	-0.190084846	432172.4509	532643.148	1.056654544	99.30809791	50.16300157	
1046827.725	0.743309055	268711.1984	-0.190384928	432114.6232	534469.7312	1.053946695	99.56633232	50.09500428	
1045200.646	0.74291865	268701.5928	-0.190681303	432058.5131	536294.211	1.051254743	99.82244851	50.02792507	
1043598.823	0.742531717	268693.5971	-0.19097398	432004.1236	538116.5648	1.048578604	100.076465	49.96175281	
1042021.999	0.742148227	268687.2197	-0.191262968	431951.4578	539936.7705	1.045918198	100.3284001	49.89647645	
1040469.922	0.741768154	268682.4685	-0.191548277	431900.5185	541754.8069	1.043273443	100.5782719	49.83208507	
1038942.347	0.741391472	268679.3511	-0.191829914	431851.3084	543570.6535	1.040644258	100.8260982	49.76856784	
1037439.032	0.741018155	268677.8747	-0.192107887	431803.8297	545384.2905	1.038030562	101.0718967	49.70591406	
1035959.744	0.740648179	268678.0462	-0.192382206	431758.0847	547195.6988	1.035432276	101.3156848	49.64411308	
1034504.251	0.74028152	268679.872	-0.192652878	431714.0752	549004.8601	1.032849319	101.5574797	49.5831544	
1033072.328	0.739918154	268683.3581	-0.19291991	431671.803	550811.7567	1.030281612	101.7972985	49.52302757	
1031663.752	0.739558059	268688.5101	-0.193183312	431631.2693	552616.3716	1.027729075	102.035158	49.46372226	
1030278.308	0.739201213	268695.3331	-0.193443091	431592.4752	554418.6885	1.025191629	102.271075	49.40522821	
1028915.78	0.738847594	268703.8319	-0.193699256	431555.4216	556218.6916	1.022669196	102.5050659	49.34753526	
1027575.959	0.73849718	268714.0107	-0.193951814	431520.1087	558016.366	1.020161698	102.7371472	49.29063333	
1026258.638	0.738149953	268725.8731	-0.194200773	431486.5368	559811.6971	1.017669054	102.9673351	49.23451243	
1024963.614	0.73780589	268739.4224	-0.194446142	431454.7055	561604.671	1.015191189	103.1956456	49.17916262	
1023690.686	0.737464974	268754.6613	-0.19468793	431424.6143	563395.2747	1.012728024	103.4220948	49.12457409	
1022439.656	0.737127184	268771.5919	-0.194926145	431396.2621	565183.4953	1.010279481	103.6466985	49.07073706	
1021210.329	0.736792502	268790.2159	-0.195160796	431369.6475	566969.3208	1.007845483	103.8694723	49.01764185	
1020002.511	0.736460909	268810.5345	-0.195391892	431344.7688	568752.7398	1.005425952	104.0904319	48.96527885	
1018816.012	0.736132388	268832.548	-0.195619443	431321.6237	570533.7411	1.003020812	104.3095927	48.91363853	
1017650.643	0.735806921	268856.2565	-0.195843458	431300.2096	572312.3144	1.000629985	104.5269701	48.86271141	
1016506.217	0.735484491	268881.6593	-0.196063947	431280.5235	574088.4498	0.998253394	104.7425796	48.81248812	
1015382.548	0.73516508	268908.7553	-0.19628092	431262.5619	575862.1378	0.995890962	104.9564361	48.76295931	
1014279.452	0.734848673	268937.5426	-0.196494389	431246.3208	577633.3696	0.993542613	105.1685549	48.71411574	
1013196.746	0.734535252	268968.0188	-0.196704363	431231.7959	579402.1368	0.991208269	105.378951	48.66594821	
1012134.25	0.734224802	269000.181	-0.196910855	431218.9823	581168.4314	0.988887854	105.5876393	48.61844762	
1011091.782	0.733917306	269034.0255	-0.197113877	431207.8747	582932.2462	0.986581291	105.7946348	48.5716049	
1010069.163	0.733612749	269069.5481	-0.197313439	431198.4672	584693.574	0.984288502	105.9999523	48.52541108	
1009066.216	0.733311115	269106.744	-0.197509557	431190.7537	586452.4084	0.982009412	106.2036066	48.47985723	
1008082.761	0.733012389	269145.6076	-0.197702241	431184.7275	588208.7433	0.979743942	106.4056123	48.4349345	
1007118.621	0.732716557	269186.1329	-0.197891506	431180.3811	589962.5732	0.977492017	106.6059842	48.3906341	
1006173.62	0.732423602	269228.3132	-0.198077366	431177.7071	591713.8928	0.975253559	106.8047368	48.34694731	
1005247.582	0.73213351	269272.1412	-0.198259836	431176.6971	593462.6973	0.97302849	107.0018847	48.30386546	
1004340.33	0.731846267	269317.6089	-0.19843893	431177.3426	595208.9824	0.970816734	107.1974424	48.26137998	
1003451.689	0.731561857	269364.7077	-0.198614665	431179.6343	596952.7441	0.968618212	107.3914244	48.21948234	
1002581.482	0.731280267	269413.4285	-0.198787056	431183.5626	598693.9788	0.966432849	107.5838452	48.17816406	
1001729.535	0.731001481	269463.7615	-0.198956119	431189.1174	600432.6834	0.964260564	107.774719	48.13741677	
1000895.672	0.730725486	269515.6963	-0.199121873	431196.2881	602168.8551	0.962101282	107.9640604	48.09723212	
1000079.718	0.730452266	269569.2218	-0.199284334	431205.0637	603902.4913	0.959954923	108.1518836	48.05760187	
999281.4979	0.730181808	269624.3266	-0.199443521	431215.4325	605633.59	0.957821411	108.3382028	48.01851781	
998500.8351	0.729914098	269680.9984	-0.199599453	431227.3826	607362.1495	0.955700665	108.5230325	47.97997182	
997737.5547	0.729649121	269739.2245	-0.199752149	431240.9015	609088.1683	0.953592608	108.7063867	47.94195583	
996991.4807	0.729386864	269798.9916	-0.199901629	431255.9764	610811.6453	0.951497161	108.8882797	47.90446186	
996262.4373	0.729127311	269860.2857	-0.200047912	431272.5938	612532.5799	0.949414245	109.0687257	47.86748198	
995550.2484	0.728870448	269923.0926	-0.200191021	431290.74	614250.9716	0.947343782	109.2477388	47.83100835	
994854.7377	0.728616262	269987.3972	-0.200330976	431310.4007	615966.8202	0.94528569	109.4253331	47.79503317	
994175.7287	0.728364739	270053.184	-0.2004678	431331.5613	617680.1259	0.943239893	109.6015227	47.75954874	
993513.0446	0.728115863	270120.437	-0.200601514	431354.2068	619390.8892	0.941206309	109.7763216	47.72454742	
992866.5086	0.72786962	270189.1398	-0.200732142	431378.3217	621099.1109	0.939184858	109.9497439	47.69002163	
992235.9435	0.727625997	270259.2754	-0.200859707	431403.8902	622804.7919	0.937175462	110.1218035	47.65596389	
991621.172	0.727384979	270330.8263	-0.200984233	431430.8961	624507.9336	0.935178039	110.2925144	47.62236676	
991022.0166	0.727146552	270403.7747	-0.201105745	431459.3228	626208.5375	0.933192509	110.4618905	47.5892229	
990438.2995	0.7269107	270478.1021	-0.201224267	431489.1534	627906.6054	0.931218792	110.6299456	47.55652504	
989869.8431	0.726677409	270553.7899	-0.201339825	431520.3707	629602.1394	0.929256807	110.7966937	47.52426598	
989316.4692	0.726446666	270630.8188	-0.201452444	431552.9569	631295.1417	0.927306473	110.9621484	47.49243859	
988778	0.726218454	270709.1693	-0.201562151	431586.8944	632985.615	0.925367709	111.1263236	47.46103582	
988254.2574	0.72599276	270788.8215	-0.201668973	431622.1648	634673.5619	0.923440435	111.289233	47.43005072	
987745.0631	0.725769568	270869.7551	-0.201772935	431658.7497	636358.9854	0.921524568	111.4508902	47.39947639	
987250.2391	0.725548864	270951.9493	-0.201874067	431696.6303	638041.8888	0.919620028	111.6113089	47.36930601	
986769.6073	0.725330633	271035.3834	-0.201972395	431735.7877	639722.2753	0.917726734	111.7705026	47.33953285	
986302.9896	0.725114859	271120.036	-0.202067948	431776.2026	641400.1487	0.915844603	111.9284848	47.31015027	
985850.2084	0.724901528	271205.8857	-0.202160753	431817.8556	643075.5126	0.913973554	112.0852691	47.28115168	
985411.0858	0.724690625	271292.9105	-0.202250841	431860.7269	644748.3711	0.912113506	112.2408688	47.25253059	
984985.4443	0.724482133	271381.0885	-0.20233824	431904.7967	646418.7282	0.910264376	112.3952973	47.22428059	
984573.1068	0.724276039	271470.3974	-0.202422978	431950.0449	648086.5884	0.908426084	112.5485678	47.19639534	
984173.8963	0.724072325	271560.8146	-0.202505087	431996.4515	649751.9561	0.906598548	112.7006937	47.16886861	
983787.6363	0.723870978	271652.3175	-0.202584596	432043.9958	651414.8359	0.904781685	112.851688	47.14169421	
983414.1506	0.723671982	271744.8833	-0.202661534	432092.6576	653075.2327	0.902975415	113.0015639	47.11486607	
983053.2636	0.72347532	271838.4889	-0.202735933	432142.4162	654733.1514	0.901179655	113.1503343	47.08837818	
982704.8	0.723280978	271933.1112	-0.202807823	432193.2508	656388.5972	0.899394324	113.2980122	47.06222462	
982368.5853	0.723088939	272028.7269	-0.202877233	432245.1406	658041.5752	0.897619341	113.4446106	47.03639956	
982044.4455	0.722899189	272125.3126	-0.202944196	432298.0648	659692.0908	0.895854624	113.5901421	47.01089723	
981732.2072	0.72271171	272222.8449	-0.203008742	432352.0024	661340.1495	0.894100092	113.7346195	46.98571197	
981431.6977	0.722526488	272321.3002	-0.203070903	432406.9325	662985.757	0.892355664	113.8780554	46.96083819	
981142.7453	0.722343506	272420.6549	-0.203130708	432462.834	664628.919	0.890621259	114.0204624	46.93627038	
980865.1789	0.722162748	272520.8855	-0.20318819	432519.6858	666269.6414	0.888896796	114.161853	46.91200311	
980598.8282	0.721984199	272621.9683	-0.20324338	432577.467	667907.93	0.887182194	114.3022394	46.88803106	
980343.5241	0.721807843	272723.8796	-0.20329631	432636.1565	669543.791	0.885477373	114.4416339	46.86434895	
980099.0983	0.721633663	272826.5958	-0.20334701	432695.7332	671177.2306	0.883782252	114.5800488	46.84095162	
979865.3834	0.721461644	272930.0934	-0.203395511	432756.1763	672808.2549	0.882096753	114.7174961	46.81783397	
979642.2132	0.721291769	273034.3487	-0.203441846	432817.4647	674436.8704	0.880420794	114.8539878	46.79499098	
979429.4226	0.721124022	273139.3382	-0.203486046	432879.5776	676063.0834	0.878754297	114.9895358	46.77241773	
979226.8477	0.720958388	273245.0385	-0.203528142	432942.4942	677686.9004	0.877097183	115.1241518	46.75010937	
979034.3256	0.720794849	273351.4263	-0.203568165	433006.1938	679308.3282	0.875449371	115.2578476	46.72806112	
978851.6948	0.720633391	273458.4783	-0.203606146	433070.6557	680927.3732	0.873810785	115.3906346	46.70626829	
978678.7951	0.720473997	273566.1714	-0.203642116	433135.8594	682544.0423	0.872181345	115.5225244	46.68472628	
978515.4674	0.720316652	273674.4824	-0.203676107	433201.7845	684158.3421	0.870560974	115.6535283	46.66343055	
978361.5541	0.720161338	273783.3886	-0.203708148	433268.4107	685770.2797	0.868949594	115.7836575	46.64237666	
978216.8991	0.72000804	273892.8671	-0.203738272	433335.7177	687379.8618	0.867347129	115.9129232	46.62156021	
978081.3476	0.719856742	274002.8954	-0.203766508	433403.6857	688987.0955	0.865753501	116.0413364	46.60097692	
977954.7461	0.719707428	274113.451	-0.203792887	433472.2948	690591.9877	0.864168633	116.1689079	46.58062256	
977836.9429	0.719560083	274224.5116	-0.203817438	433541.5251	692194.5455	0.862592451	116.2956486	46.56049299	
977727.7876	0.719414689	274336.0552	-0.203840193	433611.3571	693794.7761	0.861024879	116.4215692	46.54058412	
977627.1314	0.719271232	274448.0598	-0.20386118	433681.7716	695392.6864	0.859465842	116.5466801	46.52089197	
977534.8272	0.719129696	274560.5038	-0.20388043	433752.7492	696988.2838	0.857915264	116.6709918	46.50141261	
977450.7292	0.718990065	274673.3656	-0.203897971	433824.2709	698581.5754	0.856373073	116.7945147	46.48214218	
977374.6936	0.718852324	274786.624	-0.203913834	433896.3179	700172.5685	0.854839194	116.9172588	46.46307691	
977306.5779	0.718716456	274900.2579	-0.203928046	433968.8716	701761.2704	0.853313554	117.0392343	46.44421307	
977246.2415	0.718582446	275014.2465	-0.203940637	434041.9136	703347.6882	0.851796081	117.1604512	46.42554703	
977193.5454	0.71845028	275128.5691	-0.203951634	434115.4256	704931.8295	0.850286703	117.2809192	46.40707521	
977148.3522	0.718319941	275243.2055	-0.203961067	434189.3896	706513.7014	0.848785348	117.4006481	46.38879412	
977110.5264	0.718191414	275358.1354	-0.203968963	434263.7877	708093.3115	0.847291945	117.5196474	46.3707003	
977079.9341	0.718064685	275473.339	-0.203975349	434338.6026	709670.6669	0.845806424	117.6379267	46.3527904	
977056.4431	0.717939738	275588.7966	-0.203980253	434413.8166	711245.7752	0.844328714	117.7554952	46.33506109	
977039.9232	0.717816558	275704.4889	-0.203983702	434489.4129	712818.6437	0.842858747	117.8723621	46.31750913	
977030.2457	0.71769513	275820.3968	-0.203985723	434565.3743	714389.2799	0.841396453	117.9885367	46.30013135	
977027.2837	0.717575439	275936.5013	-0.203986341	434641.6844	715957.6911	0.839941765	118.1040278	46.28292462	
